time,delta_theta_avg
2.150000000000e-2,1.000000000417e-6
2.160000000000e-2,1.000000000473e-6
2.170000000000e-2,1.000000000473e-6
2.180000000000e-2,1.000000000445e-6
2.190000000000e-2,1.000000000334e-6
2.200000000000e-2,1.000000000362e-6
2.210000000000e-2,1.000000000390e-6
2.220000000000e-2,1.000000000445e-6
2.230000000000e-2,1.000000000501e-6
2.240000000000e-2,1.000000000390e-6
2.250000000000e-2,1.000000000473e-6
2.260000000000e-2,1.000000000501e-6
2.270000000000e-2,1.000000000501e-6
2.280000000000e-2,1.000000000473e-6
2.290000000000e-2,1.000000000445e-6
2.300000000000e-2,1.000000000473e-6
2.310000000000e-2,1.000000000556e-6
2.320000000000e-2,1.000000000528e-6
2.330000000000e-2,1.000000000501e-6
2.340000000000e-2,1.000000000556e-6
2.350000000000e-2,1.000000000528e-6
2.360000000000e-2,1.000000000528e-6
2.370000000000e-2,1.000000000528e-6
2.380000000000e-2,1.000000000556e-6
2.390000000000e-2,1.000000000528e-6
2.400000000000e-2,1.000000000556e-6
2.410000000000e-2,1.000000000528e-6
2.420000000000e-2,1.000000000501e-6
2.430000000000e-2,1.000000000473e-6
2.440000000000e-2,1.000000000501e-6
2.450000000000e-2,1.000000000473e-6
2.460000000000e-2,1.000000000501e-6
2.470000000000e-2,1.000000000584e-6
2.480000000000e-2,1.000000000612e-6
2.490000000000e-2,1.000000000556e-6
2.500000000000e-2,1.000000000501e-6
2.510000000000e-2,1.000000000556e-6
2.520000000000e-2,1.000000000556e-6
2.530000000000e-2,1.000000000695e-6
2.540000000000e-2,1.000000000556e-6
2.550000000000e-2,1.000000000667e-6
2.560000000000e-2,1.000000000695e-6
2.570000000000e-2,1.000000000695e-6
2.580000000000e-2,1.000000000806e-6
2.590000000000e-2,1.000000000750e-6
2.600000000000e-2,1.000000000861e-6
2.610000000000e-2,1.000000000834e-6
2.620000000000e-2,1.000000000834e-6
2.630000000000e-2,1.000000000889e-6
2.640000000000e-2,1.000000000834e-6
2.650000000000e-2,1.000000000806e-6
2.660000000000e-2,1.000000000834e-6
2.670000000000e-2,1.000000000750e-6
2.680000000000e-2,1.000000000778e-6
2.690000000000e-2,1.000000000778e-6
2.700000000000e-2,1.000000000834e-6
2.710000000000e-2,1.000000000778e-6
2.720000000000e-2,1.000000000778e-6
2.730000000000e-2,1.000000000861e-6
2.740000000000e-2,1.000000000806e-6
2.750000000000e-2,1.000000000750e-6
2.760000000000e-2,1.000000000750e-6
2.770000000000e-2,1.000000000806e-6
2.780000000000e-2,1.000000000778e-6
2.790000000000e-2,1.000000000778e-6
2.800000000000e-2,1.000000000834e-6
2.810000000000e-2,1.000000000806e-6
2.820000000000e-2,1.000000000778e-6
2.830000000000e-2,1.000000000750e-6
2.840000000000e-2,1.000000000723e-6
2.850000000000e-2,1.000000000695e-6
2.860000000000e-2,1.000000000723e-6
2.870000000000e-2,1.000000000806e-6
2.880000000000e-2,1.000000000834e-6
2.890000000000e-2,1.000000000750e-6
2.900000000000e-2,1.000000000778e-6
2.910000000000e-2,1.000000000806e-6
2.920000000000e-2,1.000000000834e-6
2.930000000000e-2,1.000000000861e-6
2.940000000000e-2,1.000000000778e-6
2.950000000000e-2,1.000000000750e-6
2.960000000000e-2,1.000000000750e-6
2.970000000000e-2,1.000000000695e-6
2.980000000000e-2,1.000000000778e-6
2.990000000000e-2,1.000000000778e-6
3.000000000000e-2,1.000000000723e-6
3.010000000000e-2,1.000000000834e-6
3.020000000000e-2,1.000000000806e-6
3.030000000000e-2,1.000000000834e-6
3.040000000000e-2,1.000000000861e-6
3.050000000000e-2,1.000000000917e-6
3.060000000000e-2,1.000000000917e-6
3.070000000000e-2,1.000000000889e-6
3.080000000000e-2,1.000000000917e-6
3.090000000000e-2,1.000000000945e-6
3.100000000000e-2,1.000000000972e-6
3.110000000000e-2,1.000000000861e-6
3.120000000000e-2,1.000000000834e-6
3.130000000000e-2,1.000000000861e-6
3.140000000000e-2,1.000000000834e-6
3.150000000000e-2,1.000000000861e-6
3.160000000000e-2,1.000000000778e-6
3.170000000000e-2,1.000000000834e-6
3.180000000000e-2,1.000000000806e-6
3.190000000000e-2,1.000000000834e-6
3.200000000000e-2,1.000000000806e-6
3.210000000000e-2,1.000000000778e-6
3.220000000000e-2,1.000000000778e-6
3.230000000000e-2,1.000000000695e-6
3.240000000000e-2,1.000000000750e-6
3.250000000000e-2,1.000000000723e-6
3.260000000000e-2,1.000000000723e-6
3.270000000000e-2,1.000000000778e-6
3.280000000000e-2,1.000000000723e-6
3.290000000000e-2,1.000000000667e-6
3.300000000000e-2,1.000000000667e-6
3.310000000000e-2,1.000000000667e-6
3.320000000000e-2,1.000000000723e-6
3.330000000000e-2,1.000000000778e-6
3.340000000000e-2,1.000000000750e-6
3.350000000000e-2,1.000000000750e-6
3.360000000000e-2,1.000000000889e-6
3.370000000000e-2,1.000000000861e-6
3.380000000000e-2,1.000000000861e-6
3.390000000000e-2,1.000000000861e-6
3.400000000000e-2,1.000000000861e-6
3.410000000000e-2,1.000000000861e-6
3.420000000000e-2,1.000000000723e-6
3.430000000000e-2,1.000000000778e-6
3.440000000000e-2,1.000000000806e-6
3.450000000000e-2,1.000000000778e-6
3.460000000000e-2,1.000000000695e-6
3.470000000000e-2,1.000000000695e-6
3.480000000000e-2,1.000000000750e-6
3.490000000000e-2,1.000000000667e-6
3.500000000000e-2,1.000000000750e-6
3.510000000000e-2,1.000000000695e-6
3.520000000000e-2,1.000000000750e-6
3.530000000000e-2,1.000000000750e-6
3.540000000000e-2,1.000000000834e-6
3.550000000000e-2,1.000000000861e-6
3.560000000000e-2,1.000000000834e-6
3.570000000000e-2,1.000000000834e-6
3.580000000000e-2,1.000000000861e-6
3.590000000000e-2,1.000000000834e-6
3.600000000000e-2,1.000000000861e-6
3.610000000000e-2,1.000000000806e-6
3.620000000000e-2,1.000000000834e-6
3.630000000000e-2,1.000000000917e-6
3.640000000000e-2,1.000000000750e-6
3.650000000000e-2,1.000000000806e-6
3.660000000000e-2,1.000000000778e-6
3.670000000000e-2,1.000000000695e-6
3.680000000000e-2,1.000000000695e-6
3.690000000000e-2,1.000000000667e-6
3.700000000000e-2,1.000000000639e-6
3.710000000000e-2,1.000000000667e-6
3.720000000000e-2,1.000000000639e-6
3.730000000000e-2,1.000000000695e-6
3.740000000000e-2,1.000000000695e-6
3.750000000000e-2,1.000000000750e-6
3.760000000000e-2,1.000000000750e-6
3.770000000000e-2,1.000000000834e-6
3.780000000000e-2,1.000000000778e-6
3.790000000000e-2,1.000000000750e-6
3.800000000000e-2,1.000000000806e-6
3.810000000000e-2,1.000000000834e-6
3.820000000000e-2,1.000000000750e-6
3.830000000000e-2,1.000000000695e-6
3.840000000000e-2,1.000000000806e-6
3.850000000000e-2,1.000000000861e-6
3.860000000000e-2,1.000000000834e-6
3.870000000000e-2,1.000000000806e-6
3.880000000000e-2,1.000000000889e-6
3.890000000000e-2,1.000000000861e-6
3.900000000000e-2,1.000000000806e-6
3.910000000000e-2,1.000000000861e-6
3.920000000000e-2,1.000000000778e-6
3.930000000000e-2,1.000000000889e-6
3.940000000000e-2,1.000000000917e-6
3.950000000000e-2,1.000000000945e-6
3.960000000000e-2,1.000000000917e-6
3.970000000000e-2,1.000000000889e-6
3.980000000000e-2,1.000000000889e-6
3.990000000000e-2,1.000000000778e-6
4.000000000000e-2,1.000000000750e-6
4.010000000000e-2,1.000000000778e-6
4.020000000000e-2,1.000000000695e-6
4.030000000000e-2,1.000000000695e-6
4.040000000000e-2,1.000000000667e-6
4.050000000000e-2,1.000000000639e-6
4.060000000000e-2,1.000000000695e-6
4.070000000000e-2,1.000000000639e-6
4.080000000000e-2,1.000000000667e-6
4.090000000000e-2,1.000000000612e-6
4.100000000000e-2,1.000000000612e-6
4.110000000000e-2,1.000000000695e-6
4.120000000000e-2,1.000000000639e-6
4.130000000000e-2,1.000000000528e-6
4.140000000000e-2,1.000000000528e-6
4.150000000000e-2,1.000000000528e-6
4.160000000000e-2,1.000000000556e-6
4.170000000000e-2,1.000000000528e-6
4.180000000000e-2,1.000000000473e-6
4.190000000000e-2,1.000000000528e-6
4.200000000000e-2,1.000000000501e-6
4.210000000000e-2,1.000000000473e-6
4.220000000000e-2,1.000000000473e-6
4.230000000000e-2,1.000000000445e-6
4.240000000000e-2,1.000000000445e-6
4.250000000000e-2,1.000000000417e-6
4.260000000000e-2,1.000000000390e-6
4.270000000000e-2,1.000000000362e-6
4.280000000000e-2,1.000000000445e-6
4.290000000000e-2,1.000000000528e-6
4.300000000000e-2,1.000000000445e-6
4.310000000000e-2,1.000000000445e-6
4.320000000000e-2,1.000000000417e-6
4.330000000000e-2,1.000000000445e-6
4.340000000000e-2,1.000000000362e-6
4.350000000000e-2,1.000000000334e-6
4.360000000000e-2,1.000000000334e-6
4.370000000000e-2,1.000000000306e-6
4.380000000000e-2,1.000000000334e-6
4.390000000000e-2,1.000000000417e-6
4.400000000000e-2,1.000000000417e-6
4.410000000000e-2,1.000000000473e-6
4.420000000000e-2,1.000000000417e-6
4.430000000000e-2,1.000000000390e-6
4.440000000000e-2,1.000000000306e-6
4.450000000000e-2,1.000000000306e-6
4.460000000000e-2,1.000000000306e-6
4.470000000000e-2,1.000000000279e-6
4.480000000000e-2,1.000000000279e-6
4.490000000000e-2,1.000000000251e-6
4.500000000000e-2,1.000000000279e-6
4.510000000000e-2,1.000000000390e-6
4.520000000000e-2,1.000000000334e-6
4.530000000000e-2,1.000000000445e-6
4.540000000000e-2,1.000000000390e-6
4.550000000000e-2,1.000000000417e-6
4.560000000000e-2,1.000000000390e-6
4.570000000000e-2,1.000000000334e-6
4.580000000000e-2,1.000000000390e-6
4.590000000000e-2,1.000000000390e-6
4.600000000000e-2,1.000000000306e-6
4.610000000000e-2,1.000000000251e-6
4.620000000000e-2,1.000000000306e-6
4.630000000000e-2,1.000000000279e-6
4.640000000000e-2,1.000000000279e-6
4.650000000000e-2,1.000000000251e-6
4.660000000000e-2,1.000000000251e-6
4.670000000000e-2,1.000000000251e-6
4.680000000000e-2,1.000000000251e-6
4.690000000000e-2,1.000000000279e-6
4.700000000000e-2,1.000000000279e-6
4.710000000000e-2,1.000000000251e-6
4.720000000000e-2,1.000000000334e-6
4.730000000000e-2,1.000000000279e-6
4.740000000000e-2,1.000000000279e-6
4.750000000000e-2,1.000000000362e-6
4.760000000000e-2,1.000000000334e-6
4.770000000000e-2,1.000000000223e-6
4.780000000000e-2,1.000000000223e-6
4.790000000000e-2,1.000000000195e-6
4.800000000000e-2,1.000000000168e-6
4.810000000000e-2,1.000000000084e-6
4.820000000000e-2,1.000000000168e-6
4.830000000000e-2,1.000000000168e-6
4.840000000000e-2,1.000000000168e-6
4.850000000000e-2,1.000000000168e-6
4.860000000000e-2,1.000000000140e-6
4.870000000000e-2,1.000000000168e-6
4.880000000000e-2,1.000000000084e-6
4.890000000000e-2,1.000000000084e-6
4.900000000000e-2,1.000000000140e-6
4.910000000000e-2,1.000000000084e-6
4.920000000000e-2,1.000000000112e-6
4.930000000000e-2,1.000000000084e-6
4.940000000000e-2,1.000000000084e-6
4.950000000000e-2,1.000000000084e-6
4.960000000000e-2,1.000000000084e-6
4.970000000000e-2,1.000000000084e-6
4.980000000000e-2,1.000000000084e-6
4.990000000000e-2,1.000000000029e-6
5.000000000000e-2,1.000000000029e-6
5.010000000000e-2,1.000000000057e-6
5.020000000000e-2,1.000000000001e-6
5.030000000000e-2,1.000000000057e-6
5.040000000000e-2,1.000000000001e-6
5.050000000000e-2,1.000000000112e-6
5.060000000000e-2,1.000000000057e-6
5.070000000000e-2,1.000000000057e-6
5.080000000000e-2,1.000000000057e-6
5.090000000000e-2,1.000000000084e-6
5.100000000000e-2,1.000000000168e-6
5.110000000000e-2,1.000000000168e-6
5.120000000000e-2,1.000000000223e-6
5.130000000000e-2,1.000000000195e-6
5.140000000000e-2,1.000000000168e-6
5.150000000000e-2,1.000000000084e-6
5.160000000000e-2,1.000000000195e-6
5.170000000000e-2,1.000000000223e-6
5.180000000000e-2,1.000000000223e-6
5.190000000000e-2,1.000000000223e-6
5.200000000000e-2,1.000000000279e-6
5.210000000000e-2,1.000000000251e-6
5.220000000000e-2,1.000000000140e-6
5.230000000000e-2,1.000000000140e-6
5.240000000000e-2,1.000000000140e-6
5.250000000000e-2,1.000000000112e-6
5.260000000000e-2,1.000000000057e-6
5.270000000000e-2,1.000000000168e-6
5.280000000000e-2,1.000000000057e-6
5.290000000000e-2,1.000000000084e-6
5.300000000000e-2,1.000000000140e-6
5.310000000000e-2,1.000000000084e-6
5.320000000000e-2,1.000000000084e-6
5.330000000000e-2,1.000000000084e-6
5.340000000000e-2,1.000000000084e-6
5.350000000000e-2,1.000000000140e-6
5.360000000000e-2,1.000000000140e-6
5.370000000000e-2,1.000000000057e-6
5.380000000000e-2,1.000000000001e-6
5.390000000000e-2,1.000000000057e-6
5.400000000000e-2,9.999999999732e-7
5.410000000000e-2,1.000000000057e-6
5.420000000000e-2,9.999999999732e-7
5.430000000000e-2,1.000000000029e-6
5.440000000000e-2,9.999999999455e-7
5.450000000000e-2,9.999999999732e-7
5.460000000000e-2,1.000000000057e-6
5.470000000000e-2,1.000000000001e-6
5.480000000000e-2,1.000000000029e-6
5.490000000000e-2,9.999999999177e-7
5.500000000000e-2,9.999999999732e-7
5.510000000000e-2,9.999999999732e-7
5.520000000000e-2,9.999999999177e-7
5.530000000000e-2,9.999999999177e-7
5.540000000000e-2,9.999999999455e-7
5.550000000000e-2,9.999999999732e-7
5.560000000000e-2,9.999999999455e-7
5.570000000000e-2,9.999999999177e-7
5.580000000000e-2,9.999999999177e-7
5.590000000000e-2,9.999999998345e-7
5.600000000000e-2,9.999999998622e-7
5.610000000000e-2,9.999999998345e-7
5.620000000000e-2,9.999999998622e-7
5.630000000000e-2,9.999999998345e-7
5.640000000000e-2,9.999999998345e-7
5.650000000000e-2,9.999999998900e-7
5.660000000000e-2,9.999999998622e-7
5.670000000000e-2,9.999999998067e-7
5.680000000000e-2,9.999999998345e-7
5.690000000000e-2,9.999999997790e-7
5.700000000000e-2,9.999999998067e-7
5.710000000000e-2,9.999999997790e-7
5.720000000000e-2,9.999999997234e-7
5.730000000000e-2,9.999999997512e-7
5.740000000000e-2,9.999999997790e-7
5.750000000000e-2,9.999999997512e-7
5.760000000000e-2,9.999999997234e-7
5.770000000000e-2,9.999999997512e-7
5.780000000000e-2,9.999999997234e-7
5.790000000000e-2,9.999999996957e-7
5.800000000000e-2,9.999999996679e-7
5.810000000000e-2,9.999999996679e-7
5.820000000000e-2,9.999999996957e-7
5.830000000000e-2,9.999999996402e-7
5.840000000000e-2,9.999999996957e-7
5.850000000000e-2,9.999999996402e-7
5.860000000000e-2,9.999999996679e-7
5.870000000000e-2,9.999999997512e-7
5.880000000000e-2,9.999999995847e-7
5.890000000000e-2,9.999999996957e-7
5.900000000000e-2,9.999999996957e-7
5.910000000000e-2,9.999999997234e-7
5.920000000000e-2,9.999999996957e-7
5.930000000000e-2,9.999999996679e-7
5.940000000000e-2,9.999999996402e-7
5.950000000000e-2,9.999999997512e-7
5.960000000000e-2,9.999999996957e-7
5.970000000000e-2,9.999999997512e-7
5.980000000000e-2,9.999999997512e-7
5.990000000000e-2,9.999999998067e-7
6.000000000000e-2,9.999999998345e-7
6.010000000000e-2,9.999999997790e-7
6.020000000000e-2,9.999999996679e-7
6.030000000000e-2,9.999999997512e-7
6.040000000000e-2,9.999999996957e-7
6.050000000000e-2,9.999999997234e-7
6.060000000000e-2,9.999999997790e-7
6.070000000000e-2,9.999999998067e-7
6.080000000000e-2,9.999999998067e-7
6.090000000000e-2,9.999999998900e-7
6.100000000000e-2,9.999999998900e-7
6.110000000000e-2,9.999999998900e-7
6.120000000000e-2,9.999999999177e-7
6.130000000000e-2,9.999999999177e-7
6.140000000000e-2,9.999999998900e-7
6.150000000000e-2,9.999999998622e-7
6.160000000000e-2,9.999999999732e-7
6.170000000000e-2,9.999999999177e-7
6.180000000000e-2,9.999999998622e-7
6.190000000000e-2,9.999999998900e-7
6.200000000000e-2,9.999999999177e-7
6.210000000000e-2,9.999999998067e-7
6.220000000000e-2,9.999999998067e-7
6.230000000000e-2,9.999999998067e-7
6.240000000000e-2,9.999999998345e-7
6.250000000000e-2,9.999999997790e-7
6.260000000000e-2,9.999999997512e-7
6.270000000000e-2,9.999999998067e-7
6.280000000000e-2,9.999999997234e-7
6.290000000000e-2,9.999999997512e-7
6.300000000000e-2,9.999999997234e-7
6.310000000000e-2,9.999999996957e-7
6.320000000000e-2,9.999999997790e-7
6.330000000000e-2,9.999999997790e-7
6.340000000000e-2,9.999999997512e-7
6.350000000000e-2,9.999999998345e-7
6.360000000000e-2,9.999999998622e-7
6.370000000000e-2,9.999999998900e-7
6.380000000000e-2,9.999999998622e-7
6.390000000000e-2,9.999999997512e-7
6.400000000000e-2,9.999999998622e-7
6.410000000000e-2,9.999999998067e-7
6.420000000000e-2,9.999999998345e-7
6.430000000000e-2,9.999999998345e-7
6.440000000000e-2,9.999999997790e-7
6.450000000000e-2,9.999999997512e-7
6.460000000000e-2,9.999999997512e-7
6.470000000000e-2,9.999999997790e-7
6.480000000000e-2,9.999999997234e-7
6.490000000000e-2,9.999999998345e-7
6.500000000000e-2,9.999999998345e-7
6.510000000000e-2,9.999999997790e-7
6.520000000000e-2,9.999999998067e-7
6.530000000000e-2,9.999999997234e-7
6.540000000000e-2,9.999999997790e-7
6.550000000000e-2,9.999999997790e-7
6.560000000000e-2,9.999999997512e-7
6.570000000000e-2,9.999999998067e-7
6.580000000000e-2,9.999999998345e-7
6.590000000000e-2,9.999999998067e-7
6.600000000000e-2,9.999999997512e-7
6.610000000000e-2,9.999999997234e-7
6.620000000000e-2,9.999999997512e-7
6.630000000000e-2,9.999999998345e-7
6.640000000000e-2,9.999999998345e-7
6.650000000000e-2,9.999999998345e-7
6.660000000000e-2,9.999999998900e-7
6.670000000000e-2,9.999999998900e-7
6.680000000000e-2,9.999999999177e-7
6.690000000000e-2,9.999999999455e-7
6.700000000000e-2,9.999999999455e-7
6.710000000000e-2,9.999999999177e-7
6.720000000000e-2,9.999999998900e-7
6.730000000000e-2,9.999999999177e-7
6.740000000000e-2,9.999999999177e-7
6.750000000000e-2,9.999999999732e-7
6.760000000000e-2,9.999999998900e-7
6.770000000000e-2,9.999999999455e-7
6.780000000000e-2,9.999999999177e-7
6.790000000000e-2,9.999999999732e-7
6.800000000000e-2,9.999999999455e-7
6.810000000000e-2,9.999999998900e-7
6.820000000000e-2,9.999999999177e-7
6.830000000000e-2,9.999999999455e-7
6.840000000000e-2,9.999999999455e-7
6.850000000000e-2,9.999999999177e-7
6.860000000000e-2,9.999999998345e-7
6.870000000000e-2,9.999999998622e-7
6.880000000000e-2,9.999999998067e-7
6.890000000000e-2,9.999999998067e-7
6.900000000000e-2,9.999999998900e-7
6.910000000000e-2,9.999999997790e-7
6.920000000000e-2,9.999999998345e-7
6.930000000000e-2,9.999999998622e-7
6.940000000000e-2,9.999999998900e-7
6.950000000000e-2,9.999999998622e-7
6.960000000000e-2,9.999999998622e-7
6.970000000000e-2,9.999999998067e-7
6.980000000000e-2,9.999999998067e-7
6.990000000000e-2,9.999999997790e-7
7.000000000000e-2,9.999999998067e-7
7.010000000000e-2,9.999999998067e-7
7.020000000000e-2,9.999999998067e-7
7.030000000000e-2,9.999999998067e-7
7.040000000000e-2,9.999999998067e-7
7.050000000000e-2,9.999999997512e-7
7.060000000000e-2,9.999999997790e-7
7.070000000000e-2,9.999999998622e-7
7.080000000000e-2,9.999999997790e-7
7.090000000000e-2,9.999999997512e-7
7.100000000000e-2,9.999999997234e-7
7.110000000000e-2,9.999999997234e-7
7.120000000000e-2,9.999999996679e-7
7.130000000000e-2,9.999999997512e-7
7.140000000000e-2,9.999999996957e-7
7.150000000000e-2,9.999999996402e-7
7.160000000000e-2,9.999999996124e-7
7.170000000000e-2,9.999999995847e-7
7.180000000000e-2,9.999999995292e-7
7.190000000000e-2,9.999999995014e-7
7.200000000000e-2,9.999999995569e-7
7.210000000000e-2,9.999999995014e-7
7.220000000000e-2,9.999999994736e-7
7.230000000000e-2,9.999999994459e-7
7.240000000000e-2,9.999999995014e-7
7.250000000000e-2,9.999999994736e-7
7.260000000000e-2,9.999999995292e-7
7.270000000000e-2,9.999999994459e-7
7.280000000000e-2,9.999999994181e-7
7.290000000000e-2,9.999999994181e-7
7.300000000000e-2,9.999999994181e-7
7.310000000000e-2,9.999999993349e-7
7.320000000000e-2,9.999999993349e-7
7.330000000000e-2,9.999999992794e-7
7.340000000000e-2,9.999999991961e-7
7.350000000000e-2,9.999999991683e-7
7.360000000000e-2,9.999999991128e-7
7.370000000000e-2,9.999999990296e-7
7.380000000000e-2,9.999999991128e-7
7.390000000000e-2,9.999999991128e-7
7.400000000000e-2,9.999999991683e-7
7.410000000000e-2,9.999999991683e-7
7.420000000000e-2,9.999999991961e-7
7.430000000000e-2,9.999999992238e-7
7.440000000000e-2,9.999999991961e-7
7.450000000000e-2,9.999999991128e-7
7.460000000000e-2,9.999999990296e-7
7.470000000000e-2,9.999999990851e-7
7.480000000000e-2,9.999999990851e-7
7.490000000000e-2,9.999999991406e-7
7.500000000000e-2,9.999999990851e-7
7.510000000000e-2,9.999999990018e-7
7.520000000000e-2,9.999999990296e-7
7.530000000000e-2,9.999999990018e-7
7.540000000000e-2,9.999999990296e-7
7.550000000000e-2,9.999999989740e-7
7.560000000000e-2,9.999999989463e-7
7.570000000000e-2,9.999999989740e-7
7.580000000000e-2,9.999999988908e-7
7.590000000000e-2,9.999999988353e-7
7.600000000000e-2,9.999999988075e-7
7.610000000000e-2,9.999999986965e-7
7.620000000000e-2,9.999999987242e-7
7.630000000000e-2,9.999999986965e-7
7.640000000000e-2,9.999999986132e-7
7.650000000000e-2,9.999999985577e-7
7.660000000000e-2,9.999999985577e-7
7.670000000000e-2,9.999999985022e-7
7.680000000000e-2,9.999999984467e-7
7.690000000000e-2,9.999999983912e-7
7.700000000000e-2,9.999999983634e-7
7.710000000000e-2,9.999999983357e-7
7.720000000000e-2,9.999999982524e-7
7.730000000000e-2,9.999999982246e-7
7.740000000000e-2,9.999999981691e-7
7.750000000000e-2,9.999999981691e-7
7.760000000000e-2,9.999999982524e-7
7.770000000000e-2,9.999999981969e-7
7.780000000000e-2,9.999999980304e-7
7.790000000000e-2,9.999999980026e-7
7.800000000000e-2,9.999999978638e-7
7.810000000000e-2,9.999999977806e-7
7.820000000000e-2,9.999999977250e-7
7.830000000000e-2,9.999999977250e-7
7.840000000000e-2,9.999999976973e-7
7.850000000000e-2,9.999999976695e-7
7.860000000000e-2,9.999999975863e-7
7.870000000000e-2,9.999999975585e-7
7.880000000000e-2,9.999999975308e-7
7.890000000000e-2,9.999999975030e-7
7.900000000000e-2,9.999999974475e-7
7.910000000000e-2,9.999999974752e-7
7.920000000000e-2,9.999999974475e-7
7.930000000000e-2,9.999999974197e-7
7.940000000000e-2,9.999999973920e-7
7.950000000000e-2,9.999999973087e-7
7.960000000000e-2,9.999999972810e-7
7.970000000000e-2,9.999999972254e-7
7.980000000000e-2,9.999999972254e-7
7.990000000000e-2,9.999999971422e-7
8.000000000000e-2,9.999999971144e-7
8.010000000000e-2,9.999999971144e-7
8.020000000000e-2,9.999999970312e-7
8.030000000000e-2,9.999999968924e-7
8.040000000000e-2,9.999999968646e-7
8.050000000000e-2,9.999999967814e-7
8.060000000000e-2,9.999999967258e-7
8.070000000000e-2,9.999999966703e-7
8.080000000000e-2,9.999999966981e-7
8.090000000000e-2,9.999999965871e-7
8.100000000000e-2,9.999999965593e-7
8.110000000000e-2,9.999999964483e-7
8.120000000000e-2,9.999999963650e-7
8.130000000000e-2,9.999999963095e-7
8.140000000000e-2,9.999999962540e-7
8.150000000000e-2,9.999999962262e-7
8.160000000000e-2,9.999999961707e-7
8.170000000000e-2,9.999999960875e-7
8.180000000000e-2,9.999999961152e-7
8.190000000000e-2,9.999999960597e-7
8.200000000000e-2,9.999999959209e-7
8.210000000000e-2,9.999999958654e-7
8.220000000000e-2,9.999999958654e-7
8.230000000000e-2,9.999999957266e-7
8.240000000000e-2,9.999999956156e-7
8.250000000000e-2,9.999999955324e-7
8.260000000000e-2,9.999999955046e-7
8.270000000000e-2,9.999999953658e-7
8.280000000000e-2,9.999999952826e-7
8.290000000000e-2,9.999999950883e-7
8.300000000000e-2,9.999999950328e-7
8.310000000000e-2,9.999999948940e-7
8.320000000000e-2,9.999999949217e-7
8.330000000000e-2,9.999999948385e-7
8.340000000000e-2,9.999999947274e-7
8.350000000000e-2,9.999999946442e-7
8.360000000000e-2,9.999999945609e-7
8.370000000000e-2,9.999999945609e-7
8.380000000000e-2,9.999999944221e-7
8.390000000000e-2,9.999999943666e-7
8.400000000000e-2,9.999999943111e-7
8.410000000000e-2,9.999999941168e-7
8.420000000000e-2,9.999999940891e-7
8.430000000000e-2,9.999999940058e-7
8.440000000000e-2,9.999999938948e-7
8.450000000000e-2,9.999999938393e-7
8.460000000000e-2,9.999999938115e-7
8.470000000000e-2,9.999999936450e-7
8.480000000000e-2,9.999999935340e-7
8.490000000000e-2,9.999999934784e-7
8.500000000000e-2,9.999999933952e-7
8.510000000000e-2,9.999999933397e-7
8.520000000000e-2,9.999999932842e-7
8.530000000000e-2,9.999999931731e-7
8.540000000000e-2,9.999999931454e-7
8.550000000000e-2,9.999999930899e-7
8.560000000000e-2,9.999999929233e-7
8.570000000000e-2,9.999999928956e-7
8.580000000000e-2,9.999999927290e-7
8.590000000000e-2,9.999999926458e-7
8.600000000000e-2,9.999999925348e-7
8.610000000000e-2,9.999999923682e-7
8.620000000000e-2,9.999999923405e-7
8.630000000000e-2,9.999999921462e-7
8.640000000000e-2,9.999999920629e-7
8.650000000000e-2,9.999999919796e-7
8.660000000000e-2,9.999999918409e-7
8.670000000000e-2,9.999999917853e-7
8.680000000000e-2,9.999999916466e-7
8.690000000000e-2,9.999999915355e-7
8.700000000000e-2,9.999999913968e-7
8.710000000000e-2,9.999999911747e-7
8.720000000000e-2,9.999999910637e-7
8.730000000000e-2,9.999999910359e-7
8.740000000000e-2,9.999999908972e-7
8.750000000000e-2,9.999999908417e-7
8.760000000000e-2,9.999999907584e-7
8.770000000000e-2,9.999999906196e-7
8.780000000000e-2,9.999999905919e-7
8.790000000000e-2,9.999999904808e-7
8.800000000000e-2,9.999999903143e-7
8.810000000000e-2,9.999999902310e-7
8.820000000000e-2,9.999999900923e-7
8.830000000000e-2,9.999999899535e-7
8.840000000000e-2,9.999999898425e-7
8.850000000000e-2,9.999999897037e-7
8.860000000000e-2,9.999999894816e-7
8.870000000000e-2,9.999999893706e-7
8.880000000000e-2,9.999999892318e-7
8.890000000000e-2,9.999999892318e-7
8.900000000000e-2,9.999999889543e-7
8.910000000000e-2,9.999999888710e-7
8.920000000000e-2,9.999999887045e-7
8.930000000000e-2,9.999999885379e-7
8.940000000000e-2,9.999999884824e-7
8.950000000000e-2,9.999999883159e-7
8.960000000000e-2,9.999999880661e-7
8.970000000000e-2,9.999999880106e-7
8.980000000000e-2,9.999999878441e-7
8.990000000000e-2,9.999999877330e-7
9.000000000000e-2,9.999999876220e-7
9.010000000000e-2,9.999999874832e-7
9.020000000000e-2,9.999999873445e-7
9.030000000000e-2,9.999999870947e-7
9.040000000000e-2,9.999999869559e-7
9.050000000000e-2,9.999999868171e-7
9.060000000000e-2,9.999999866228e-7
9.070000000000e-2,9.999999864840e-7
9.080000000000e-2,9.999999863453e-7
9.090000000000e-2,9.999999860399e-7
9.100000000000e-2,9.999999859567e-7
9.110000000000e-2,9.999999857624e-7
9.120000000000e-2,9.999999856236e-7
9.130000000000e-2,9.999999853738e-7
